NO,시군구,번지,본번,부번,건물명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
954,서울특별시 송파구 거여동,17-3,0017,0003,(17-3),전세,39.8500,202608,27,"18,000",0,2,1993,거마로3길 25,202610~202810,신규,-,,,연립다세대
955,서울특별시 송파구 거여동,178-139,0178,0139,인투파크거여,전세,29.9700,202608,27,"29,290",0,12,2020,거마로 29,202608~202808,갱신,사용,"27,900",0,연립다세대
956,서울특별시 강서구 등촌동,365-175,0365,0175,서우하이빌,월세,29.2900,202608,27,"21,420",22,4,2018,등촌로51길 90,202609~202809,갱신,-,"24,100",7,연립다세대
957,서울특별시 영등포구 대림동,742-13,0742,0013,선린빌,월세,14.4800,202608,27,500,47,2,2015,대림로35나길 8,202608~202808,신규,-,,,연립다세대
958,서울특별시 성북구 정릉동,192-228,0192,0228,스마트하우스,전세,23.8000,202608,27,"12,154",0,3,2018,서경로9가길 9,202610~202810,갱신,-,"11,576",0,연립다세대
959,서울특별시 성북구 정릉동,192-228,0192,0228,스마트하우스,전세,23.8000,202608,27,"12,000",0,4,2018,서경로9가길 9,202610~202810,갱신,-,"11,576",0,연립다세대
960,서울특별시 강서구 등촌동,637-30,0637,0030,세왕빌라103,월세,75.9900,202608,27,"15,000",80,3,2001,양천로60길 41-14,202611~202811,신규,-,,,연립다세대
961,서울특별시 금천구 독산동,1061-6,1061,0006,미소드림빌,월세,29.6200,202608,27,"10,000",30,4,2012,시흥대로94길 46,202611~202811,신규,-,,,연립다세대
962,서울특별시 강서구 염창동,238,0238,0000,루체Ⅳ,월세,18.0000,202608,27,"7,850",3,6,2012,양천로63길 64,202611~202811,신규,-,,,연립다세대
963,서울특별시 종로구 연지동,238-5,0238,0005,로얄파크뷰,전세,15.0900,202608,27,"17,700",0,9,2019,대학로1길 34-12,202608~202808,신규,-,,,연립다세대
964,서울특별시 은평구 녹번동,136-17,0136,0017,하늘드리움2차,전세,50.3400,202608,27,"24,000",0,3,2011,진흥로12길 25-1,202610~202810,신규,-,,,연립다세대
965,서울특별시 송파구 마천동,272-3,0272,0003,태영맨션1차,월세,69.8800,202608,27,"7,000",60,5,2003,성내천로53길 9,202610~202810,신규,-,,,연립다세대
966,서울특별시 금천구 시흥동,846-5,0846,0005,금강누리빌(846-5),전세,29.8500,202608,27,"15,000",0,2,2012,독산로33길 31,202610~202810,신규,-,,,연립다세대
967,서울특별시 강동구 성내동,421-3,0421,0003,(421-3),월세,38.2500,202608,27,"15,000",50,1,1986,성내로17길 48,202610~202809,신규,-,,,연립다세대
968,서울특별시 송파구 마천동,159-191,0159,0191,화이트빌,월세,40.1700,202608,27,"18,600",4,4,2005,성내천로 235,202609~202809,갱신,-,"18,600",0,연립다세대
969,서울특별시 강동구 천호동,132-2,0132,0002,(132-2),전세,25.5000,202608,27,"20,470",0,6,2016,천중로32길 16,202610~202810,갱신,-,"19,500",0,연립다세대
970,서울특별시 강남구 도곡동,547-2,0547,0002,백년빌,월세,26.1000,202608,27,"7,594",8,4,2021,논현로57길 39,202609~202808,갱신,-,"3,156",33,연립다세대
971,서울특별시 강동구 천호동,55-2,0055,0002,그린캐슬,월세,55.5300,202608,27,"25,000",48,4,2023,천중로35가길 6,202609~202809,갱신,사용,"36,000",0,연립다세대
972,서울특별시 강남구 대치동,923-9,0923,0009,N빌,월세,23.8000,202608,27,"1,000",80,4,2003,선릉로64길 15-12,202608~202702,신규,-,,,연립다세대
973,서울특별시 강남구 대치동,921-10,0921,0010,현대하이츠,월세,77.7900,202608,27,"10,000",200,1,1988,선릉로72길 10-8,202610~202810,갱신,사용,"10,000",190,연립다세대
974,서울특별시 서초구 방배동,882-16,0882,0016,(882-16),월세,24.0300,202608,27,"6,496",5,5,2021,서초대로 141-5,202609~202808,갱신,-,"3,651",27,연립다세대
975,서울특별시 양천구 신월동,243-33,0243,0033,남양캐슬,전세,43.5600,202608,27,"33,000",0,2,2023,월정로13길 22-39,202610~202810,신규,-,,,연립다세대
976,서울특별시 성북구 안암동5가,103-25,0103,0025,대륜빌딩,월세,14.0000,202608,27,"1,000",65,5,2019,고려대로26길 14,202608~202708,신규,-,,,연립다세대
977,서울특별시 성북구 안암동5가,41-35,0041,0035,(41-35),월세,24.6000,202608,27,"1,000",93,1,1992,고려대로 110-15,202608~202708,신규,-,,,연립다세대
978,서울특별시 서초구 방배동,467-42,0467,0042,방배헤스티아Ⅰ,전세,25.9900,202608,27,"40,000",0,5,2020,청두곶길 23,202611~202811,신규,-,,,연립다세대
979,서울특별시 성동구 도선동,414,0414,0000,에버빌,월세,21.9500,202608,27,"2,000",105,5,2019,무학로6길 2,202608~202808,신규,-,,,연립다세대
980,서울특별시 영등포구 영등포동2가,28-118,0028,0118,그린나래,전세,36.6300,202608,27,"26,000",0,10,2014,국회대로54길 65-3,202611~202811,신규,-,,,연립다세대
981,서울특별시 서초구 방배동,931-12,0931,0012,에코캐슬,전세,31.4500,202608,27,"30,000",0,2,2014,방배중앙로 54-7,202609~202809,갱신,-,"27,000",15,연립다세대
982,서울특별시 양천구 신월동,241-20,0241,0020,주연하우스,전세,29.8400,202608,27,"21,200",0,3,2020,월정로15길 9,202609~202809,신규,-,,,연립다세대
983,서울특별시 양천구 신월동,934-5,0934,0005,신혼주택,전세,41.1600,202608,27,"12,900",0,3,1988,지양로11길 8-2,202610~202810,신규,-,,,연립다세대
984,서울특별시 성동구 마장동,816-49,0816,0049,(816-49),월세,49.2450,202608,27,"1,000",45,5,2012,마조로19길 27,202608~202808,신규,-,,,연립다세대
985,서울특별시 성동구 마장동,816-49,0816,0049,(816-49),월세,49.2450,202608,27,"1,000",45,5,2012,마조로19길 27,202608~202808,신규,-,,,연립다세대
986,서울특별시 양천구 신월동,233-2,0233,0002,(233-2),전세,65.1600,202608,27,"12,450",0,1,1990,월정로15길 29,202608~202808,갱신,-,"9,450",0,연립다세대
987,서울특별시 송파구 풍납동,81-31,0081,0031,드림빌B동,전세,84.5600,202608,27,"27,760",0,2,2007,바람드리15길 6-1,202608~202808,갱신,-,"26,460",0,연립다세대
988,서울특별시 서초구 방배동,436-9,0436,0009,경현행복한집,월세,18.7000,202608,27,200,56,3,2014,방배천로2안길 120,202610~202810,신규,-,,,연립다세대
989,서울특별시 서초구 방배동,870-11,0870,0011,디엔빌,월세,29.9200,202608,27,"10,000",71,2,2013,서초대로19길 17,202609~202809,갱신,-,"10,000",61,연립다세대
990,서울특별시 서대문구 북가좌동,310-31,0310,0031,백명그린타운(가),월세,46.0400,202608,27,"15,300",24,2,1996,거북골로20길 63-2,202610~202810,갱신,사용,"15,300",20,연립다세대
991,서울특별시 영등포구 영등포동4가,117-7,0117,0007,스퀘어뷰,전세,22.0400,202608,27,"21,700",0,8,2016,영신로30길 11,202609~202809,갱신,-,"20,100",0,연립다세대
992,서울특별시 영등포구 영등포동4가,117-7,0117,0007,스퀘어뷰,전세,22.0400,202608,27,"21,700",0,8,2016,영신로30길 11,202609~202809,신규,-,,,연립다세대
993,서울특별시 마포구 합정동,395-9,0395,0009,람세스텔,월세,12.4300,202608,27,"2,000",55,3,2013,월드컵로5길 91-4,202608~202808,신규,-,,,연립다세대
994,서울특별시 마포구 합정동,433-27,0433,0027,합정쉐르빌,전세,20.1600,202608,27,"14,000",0,1,2008,동교로 40-3,202609~202809,신규,-,,,연립다세대
995,서울특별시 강남구 삼성동,114-35,0114,0035,삼성삼익빌라,전세,208.1400,202608,27,"150,000",0,1,1992,선릉로108길 59,202611~202710,갱신,-,"140,000",0,연립다세대
996,서울특별시 양천구 목동,545-29,0545,0029,목동리치빌,전세,29.5800,202608,27,"27,000",0,4,2026,목동중앙본로28길 37-8,202610~202810,신규,-,,,연립다세대
997,서울특별시 양천구 목동,532-22,0532,0022,행복하우스,월세,45.8300,202608,27,"16,000",30,2,2008,목동중앙본로30가길 6,202608~202808,갱신,사용,"20,000",0,연립다세대
998,서울특별시 양천구 목동,404-122,0404,0122,푸른빌라,월세,49.0400,202608,27,"5,000",120,2,2002,목동동로12길 39-12,202610~202810,신규,-,,,연립다세대
999,서울특별시 송파구 잠실동,311-5,0311,0005,(311-5),월세,40.0500,202608,27,"10,000",73,4,2013,백제고분로14길 4-18,202610~202810,신규,-,,,연립다세대
1000,서울특별시 송파구 잠실동,313-6,0313,0006,(313-6),월세,112.7200,202608,27,"10,000",145,3,2002,백제고분로12길 3-7,202608~202808,갱신,-,"10,000",136,연립다세대
1001,서울특별시 마포구 공덕동,111-201,0111,0201,벨로하우스공덕,전세,28.3800,202608,27,"32,700",0,11,2019,만리재로 84,202609~202809,신규,-,,,연립다세대
1002,서울특별시 강동구 성내동,421-6,0421,0006,성내동(421-6),전세,46.5600,202608,27,"22,000",0,3,2003,성안로9길 7-10,202610~202810,갱신,사용,"22,000",0,연립다세대
1003,서울특별시 마포구 아현동,709,0709,0000,아현라온빌,전세,16.7900,202608,27,"20,000",0,7,2020,손기정로 2,202609~202809,신규,-,,,연립다세대
1004,서울특별시 관악구 봉천동,41-357,0041,0357,프라임21,전세,23.3200,202608,27,"23,500",0,4,2019,은천로35라길 25,202610~202810,신규,-,,,연립다세대
1005,서울특별시 마포구 마포동,336,0336,0000,(336-0),전세,63.9500,202608,27,"13,925",0,-1,1992,마포대로4나길 68,202609~202809,갱신,사용,"13,625",0,연립다세대
1006,서울특별시 마포구 마포동,336,0336,0000,(336-0),전세,63.9500,202608,27,"13,925",0,-1,1992,마포대로4나길 68,202609~202809,갱신,사용,"13,625",0,연립다세대
1007,서울특별시 강동구 길동,374-8,0374,0008,(374-8),월세,45.9000,202608,27,"2,000",75,1,2003,천중로38길 36,202610~202809,갱신,-,"2,000",71,연립다세대
1008,서울특별시 강동구 길동,320-2,0320,0002,강동디앤써밋,전세,17.8500,202608,27,"23,500",0,11,2019,양재대로 1560,202610~202810,신규,-,,,연립다세대
1009,서울특별시 강남구 청담동,18-33,0018,0033,(18-33),전세,27.9500,202608,27,"24,000",0,2,2011,도산대로68길 28,202609~202809,신규,-,,,연립다세대
1010,서울특별시 관악구 봉천동,100-197,0100,0197,동성아트빌,전세,77.2600,202608,27,"26,700",0,1,2003,행운8길 7-8,202609~202809,갱신,사용,"25,800",0,연립다세대
1011,서울특별시 광진구 화양동,2-22,0002,0022,비다펠리즈,월세,15.2000,202608,27,"3,000",81,9,2021,능동로 153-1,202610~202810,신규,-,,,연립다세대
1012,서울특별시 중랑구 신내동,493-148,0493,0148,(493-148),전세,23.4800,202608,27,"18,500",0,2,2023,망우로63길 36,202609~202809,신규,-,,,연립다세대
1013,서울특별시 강남구 개포동,1237-8,1237,0008,YH빌리지,월세,26.3800,202608,27,"19,800",20,5,2017,논현로20길 22,202611~202811,신규,-,,,연립다세대
1014,서울특별시 강남구 개포동,1245-10,1245,0010,아비채2,월세,28.7400,202608,27,"28,200",20,2,2016,개포로17길 3-8,202610~202810,신규,-,,,연립다세대
1015,서울특별시 강남구 개포동,660-16,0660,0016,정익하우스,전세,19.2600,202608,27,"12,000",0,4,2010,언주로6길 15,202610~202810,신규,-,,,연립다세대
1016,서울특별시 강남구 개포동,1189-2,1189,0002,한농하이츠빌라A동,전세,89.8700,202608,27,"47,250",0,1,1994,논현로8길 32-13,202608~202808,갱신,사용,"45,000",0,연립다세대
1017,서울특별시 송파구 송파동,9-4,0009,0004,호수빌,전세,58.1300,202608,27,"28,000",0,2,2004,송파대로48길 6,202609~202809,신규,-,,,연립다세대
1018,서울특별시 송파구 송파동,100-30,0100,0030,동성빌라(100-30),월세,80.4000,202608,27,"10,000",50,3,1990,송이로8길 4,202608~202808,신규,-,,,연립다세대
1019,서울특별시 송파구 송파동,141-17,0141,0017,141-17,월세,28.4000,202608,27,"21,500",6,3,2012,가락로31길 28-6,202610~202810,신규,-,,,연립다세대
1020,서울특별시 성동구 성수동1가,656-1804,0656,1804,영동주택4동,전세,36.6600,202608,27,"25,000",0,1,1990,왕십리로4가길 8,202609~202809,갱신,-,"23,000",0,연립다세대
1021,서울특별시 광진구 화양동,2-22,0002,0022,비다펠리즈,월세,15.2000,202608,27,"3,000",81,9,2021,능동로 153-1,202610~202810,신규,-,,,연립다세대
1022,서울특별시 마포구 합정동,391-2,0391,0002,고려빌라트,월세,126.6100,202608,27,79,79,2,1992,포은로2가길 29,202608~202612,신규,-,,,연립다세대
1023,서울특별시 광진구 구의동,21-5,0021,0005,SK빌리지(21-5),전세,72.7200,202608,27,"30,000",0,3,2002,영화사로16가길 13,202610~202810,신규,-,,,연립다세대
1024,서울특별시 광진구 구의동,257-38,0257,0038,하임빌라,월세,54.5100,202608,27,"22,000",20,1,1996,아차산로53길 51-4,202610~202810,신규,-,,,연립다세대
1025,서울특별시 서초구 서초동,1601-6,1601,0006,스위트서초,월세,28.6300,202608,27,"3,000",150,9,2018,효령로55길 16,202609~202709,신규,-,,,연립다세대
1026,서울특별시 서초구 서초동,1638-2,1638,0002,아이리스서초,전세,28.2300,202608,27,"36,000",0,4,2018,서초대로62길 9-14,202610~202810,신규,-,,,연립다세대
1027,서울특별시 은평구 구산동,10-10,0010,0010,태영,월세,49.1600,202608,27,"3,000",115,2,2007,갈현로 154-17,202609~202809,신규,-,,,연립다세대
1028,서울특별시 은평구 구산동,27-11,0027,0011,연빌라트(27-11),전세,73.0700,202608,27,"23,110",0,3,2008,갈현로17나길 8-1,202609~202809,갱신,-,"23,100",0,연립다세대
1029,서울특별시 강동구 둔촌동,493-1,0493,0001,광호빌라,전세,65.0400,202608,27,"20,000",0,-1,1991,풍성로61길 36-18,202610~202810,신규,-,,,연립다세대
1030,서울특별시 양천구 신정동,998-10,0998,0010,목동건향파크빌6차,월세,28.9870,202608,27,"22,680",8,3,2019,목동로17길 11-2,202610~202810,신규,-,,,연립다세대
1031,서울특별시 양천구 신정동,942-7,0942,0007,태경넥스빌,월세,45.2700,202608,27,"3,000",90,6,2002,오목로23길 5,202608~202808,신규,-,,,연립다세대
1032,서울특별시 양천구 신정동,930-11,0930,0011,930-11,월세,49.8900,202608,27,"3,000",65,4,2001,신정중앙로6길 20-1,202608~202808,신규,-,,,연립다세대
1033,서울특별시 마포구 망원동,419-23,0419,0023,예원빌라1동,월세,39.3000,202608,27,"2,000",80,1,1992,월드컵로25길 143,202610~202810,신규,-,,,연립다세대
1034,서울특별시 은평구 대조동,91-22,0091,0022,한오그린빌라(91-22),월세,54.0600,202608,27,"2,000",90,2,1995,역말로 143-44,202609~202809,신규,-,,,연립다세대
1035,서울특별시 은평구 대조동,212-57,0212,0057,태양빌라(212-57),전세,51.0300,202608,27,"15,500",0,2,1994,연서로18길 9-9,202608~202702,신규,-,,,연립다세대
1036,서울특별시 중랑구 중화동,320-102,0320,0102,토토세인하우스,월세,28.4900,202608,27,"17,000",20,4,2015,중랑역로9길 11-10,202609~202809,신규,-,,,연립다세대
1037,서울특별시 송파구 송파동,86-1,0086,0001,86-1,월세,17.1900,202608,27,"16,000",7,7,2016,백제고분로42길 6-9,202609~202809,신규,-,,,연립다세대
1038,서울특별시 송파구 송파동,86-1,0086,0001,86-1,월세,17.1900,202608,27,"16,000",7,7,2016,백제고분로42길 6-9,202609~202809,갱신,사용,"16,000",7,연립다세대
1039,서울특별시 동작구 상도동,299-50,0299,0050,(299-50),전세,41.2200,202608,27,"19,950",0,1,1998,국사봉2나길 24,202609~202809,신규,-,,,연립다세대
1040,서울특별시 동작구 상도동,17-56,0017,0056,위너스힐,월세,20.6500,202608,27,"6,000",52,5,2011,만양로2길 8,202610~202710,갱신,-,"8,000",41,연립다세대
1041,서울특별시 동작구 상도동,256-180,0256,0180,맨하탄하우징(256-180),월세,59.7000,202608,27,"2,000",126,5,2019,성대로6가길 31,202608~202808,신규,-,,,연립다세대
1042,서울특별시 광진구 구의동,226-2,0226,0002,KS홈타운,월세,46.6600,202608,27,"35,900",10,5,2016,구의로 65,202610~202810,신규,-,,,연립다세대
1043,서울특별시 광진구 구의동,226-2,0226,0002,KS홈타운,월세,46.6600,202608,27,"33,300",22,5,2016,구의로 65,202610~202810,갱신,-,"35,900",10,연립다세대
1044,서울특별시 광진구 구의동,66-34,0066,0034,66-34,월세,48.5600,202608,27,"40,000",10,4,2020,광나루로39길 7,202610~202810,갱신,-,"40,000",0,연립다세대
1045,서울특별시 성동구 용답동,42-29,0042,0029,청계리버빌,전세,27.0000,202608,27,"22,000",0,3,2022,용답23길 13,202610~202810,신규,-,,,연립다세대
1046,서울특별시 마포구 상암동,34-33,0034,0033,더클래식,월세,29.5300,202608,27,"2,000",105,4,2016,월드컵북로45길 10,202609~202809,갱신,사용,"2,000",100,연립다세대
1047,서울특별시 강남구 역삼동,782-2,0782,0002,다원하이빌,전세,34.0600,202608,27,"35,700",0,5,2022,논현로66길 16,202611~202711,갱신,-,"35,700",0,연립다세대
