동네,시군구,번지,건물명,위도,경도,전월세구분,전용면적(㎡),층,보증금(만원),월세금(만원),건축년도
신림,서울특별시 관악구 신림동,532-20,상록하우스,37.486897,126.928177,월세,39.4000,4,"3,000",120,2013
신림,서울특별시 관악구 신림동,103-207,좋은집,37.486897,126.928177,월세,12.4000,4,"1,000",40,2014
신림,서울특별시 관악구 신림동,489-17,이도파크빌,37.486897,126.928177,월세,45.2100,4,"3,348",35,2023
합정,서울특별시 마포구 합정동,74-25,강변타운(74-25),37.5477846,126.9095636,전세,35.3100,2,"23,900",0,1989
역삼,서울특별시 강남구 역삼동,780-11,집앤사파시앙스,37.49988,127.03856,전세,25.1900,5,"40,000",0,2026
역삼,서울특별시 강남구 역삼동,782,두산위브파빌리온역삼,37.49988,127.03856,월세,56.0910,6,"5,000",460,2025
역삼,서울특별시 강남구 역삼동,664-1,더힐스,37.49988,127.03856,전세,27.4500,5,"45,000",0,2021
합정,서울특별시 마포구 합정동,434-15,원스빌,37.5477846,126.9095636,전세,17.0500,2,"13,000",0,2011
합정,서울특별시 마포구 합정동,453-1,태원빌라,37.5477846,126.9095636,월세,60.0200,4,"20,000",12,2010
합정,서울특별시 마포구 합정동,430-3,두레주택,37.5477846,126.9095636,월세,56.4200,4,"30,000",10,2001
합정,서울특별시 마포구 합정동,361-9,삼호빌라,37.5477846,126.9095636,전세,33.1100,1,"20,000",0,1988
성수,서울특별시 성동구 성수동1가,656-399,프라임27A,37.5435,127.03742,전세,29.9200,5,"23,000",0,2015
건대입구,서울특별시 광진구 구의동,210-92,아이빌B,37.5444896,127.0874678,전세,43.7000,2,"30,000",0,2017
노원,서울특별시 노원구 월계동,392-45,에이플러스빌,37.6298479,127.0541062,전세,21.4500,3,"7,000",0,2016
노원,서울특별시 노원구 월계동,392-45,에이플러스빌,37.6298479,127.0541062,전세,21.4500,3,"7,000",0,2016
노원,서울특별시 노원구 월계동,390-10,시원하림스위트,37.6298479,127.0541062,월세,29.9300,3,"16,000",10,2018
노원,서울특별시 노원구 공릉동,503-9,(503-9),37.6302152,127.0872902,월세,13.3200,4,300,33,2013
노원,서울특별시 노원구 공릉동,513-22,힐링하우스,37.6302152,127.0872902,월세,13.8300,5,"1,000",40,2013
노원,서울특별시 노원구 공릉동,375-8,(375-8),37.6302152,127.0872902,월세,16.7700,3,547,24,2021
노원,서울특별시 노원구 공릉동,270-66,스위트휴,37.6302152,127.0872902,월세,29.7600,5,100,23,2024
노원,서울특별시 노원구 상계동,158-1,유성빌라E동,37.66727,127.07242,월세,36.1000,1,"12,000",20,1991
노원,서울특별시 노원구 상계동,1118-16,수락래미안,37.66727,127.07242,월세,14.9600,4,"3,000",35,2011
노원,서울특별시 노원구 상계동,71-42,한진빌라,37.66727,127.07242,월세,43.0800,1,"17,000",10,1996
상도,서울특별시 동작구 상도동,2-10,거봉빌라,37.4988159,126.9441045,전세,93.8200,2,"37,800",0,1998
상도,서울특별시 동작구 상도동,28-3,그린하트빌,37.4988159,126.9441045,월세,57.0000,2,"25,000",20,2003
상도,서울특별시 동작구 상도동,56-52,은혜빌라(56-52),37.4988159,126.9441045,월세,48.7100,1,"15,000",40,1993
상도,서울특별시 동작구 상도동,264-205,성림하이츠,37.4988159,126.9441045,월세,30.3300,1,"10,000",30,1991
상도,서울특별시 동작구 상도동,264-205,성림하이츠,37.4988159,126.9441045,월세,30.3300,1,"10,000",30,1991
상도,서울특별시 동작구 상도동,264-205,성림하이츠,37.4988159,126.9441045,월세,30.3300,1,"10,000",30,1991
상도,서울특별시 동작구 상도동,203-29,노블레스,37.4988159,126.9441045,월세,33.2200,4,"11,300",65,2018
상도,서울특별시 동작구 상도동,203-29,노블레스,37.4988159,126.9441045,월세,33.2200,4,"11,300",65,2018
역삼,서울특별시 강남구 역삼동,704-43,RAUM,37.49988,127.03856,월세,19.4400,3,"12,600",15,2012
역삼,서울특별시 강남구 역삼동,697-21,서전빌,37.49988,127.03856,월세,31.0300,2,"3,000",100,2004
사당,서울특별시 동작구 사당동,300-104,새문빌라트(300-104),37.48508,126.9704949,전세,53.5900,5,"18,900",0,2003
사당,서울특별시 동작구 사당동,180-19,선영나동,37.48508,126.9704949,전세,41.3900,-1,"10,000",0,1988
사당,서울특별시 동작구 사당동,1048-12,대도하이츠빌라(1048-12),37.48508,126.9704949,전세,57.0300,1,"24,000",0,1993
사당,서울특별시 동작구 사당동,1048-12,대도하이츠빌라(1048-12),37.48508,126.9704949,전세,57.0300,1,"24,000",0,1993
사당,서울특별시 동작구 사당동,1048-12,대도하이츠빌라(1048-12),37.48508,126.9704949,전세,57.0300,1,"26,800",0,1993
사당,서울특별시 동작구 사당동,241-35,마인하우스,37.48508,126.9704949,월세,59.4500,2,"40,000",20,2018
신림,서울특별시 관악구 신림동,10-436,동산빌라(10-436),37.486897,126.928177,월세,36.4500,3,"13,000",55,1993
신림,서울특별시 관악구 신림동,90-152,한양아트빌리지,37.486897,126.928177,월세,37.5400,2,"12,400",15,1993
신림,서울특별시 관악구 신림동,409-207,신림파크빌라가동,37.486897,126.928177,월세,30.4200,2,"9,360",2,1992
신림,서울특별시 관악구 신림동,610-143,신안빌라(610-143),37.486897,126.928177,월세,41.3500,3,"15,000",20,1993
신림,서울특별시 관악구 신림동,610-242,장미빌라(610-242),37.486897,126.928177,월세,35.8200,4,"10,800",20,1993
신림,서울특별시 관악구 신림동,611-92,우석빌라13차,37.486897,126.928177,월세,35.5800,4,"12,000",20,1995
신림,서울특별시 관악구 신림동,667-13,현대빌라트,37.486897,126.928177,월세,65.8800,2,"14,500",35,2000
신림,서울특별시 관악구 신림동,619-51,소노펠리체I,37.486897,126.928177,전세,29.9200,4,"17,600",0,2012
신림,서울특별시 관악구 신림동,1461-7,가윤,37.486897,126.928177,월세,14.0100,8,"1,000",46,2017
신림,서울특별시 관악구 신림동,654-9,펠리체빌리지,37.486897,126.928177,전세,33.7500,6,"21,500",0,2018
건대입구,서울특별시 광진구 화양동,1-1,퍼스트하우스,37.54408,127.06895,월세,15.0000,2,"3,000",55,2014
건대입구,서울특별시 광진구 화양동,46-46,(46-46),37.54408,127.06895,월세,16.7200,2,500,63,2010
건대입구,서울특별시 광진구 화양동,132-31,(132-31),37.54408,127.06895,전세,78.6600,1,"14,000",0,1996
공덕,서울특별시 마포구 공덕동,17-67,헤이븐오피스텔,37.549927,126.9592897,월세,16.5570,17,"1,000",66,2020
건대입구,서울특별시 광진구 자양동,621-56,송림하우스,37.5316905,127.0749477,전세,29.9700,2,"25,200",0,2017
건대입구,서울특별시 광진구 자양동,621-56,송림하우스,37.5316905,127.0749477,전세,29.9700,2,"25,200",0,2017
건대입구,서울특별시 광진구 자양동,57-140,57-140,37.5316905,127.0749477,월세,14.7200,5,"1,000",60,2017
건대입구,서울특별시 광진구 자양동,653-16,준빌리지,37.5316905,127.0749477,월세,29.9800,4,"25,000",25,2016
건대입구,서울특별시 광진구 자양동,687-3,동일빌,37.5316905,127.0749477,월세,26.8900,2,"13,000",22,2016
건대입구,서울특별시 광진구 자양동,663-28,자양동빌라,37.5316905,127.0749477,월세,79.8000,2,"32,370",6,2004
건대입구,서울특별시 광진구 자양동,640-5,(640-5),37.5316905,127.0749477,월세,106.5900,3,"1,000",40,2002
건대입구,서울특별시 광진구 구의동,70-16,광명하우스,37.5444896,127.0874678,전세,28.4500,2,"21,000",0,2019
건대입구,서울특별시 광진구 구의동,587-84,동서울ART빌라,37.5444896,127.0874678,전세,83.6400,2,"45,000",0,1992
건대입구,서울특별시 광진구 구의동,70-23,(70-23),37.5444896,127.0874678,전세,42.6500,2,"15,400",0,2002
건대입구,서울특별시 광진구 구의동,47-20,(47-20),37.5444896,127.0874678,월세,24.9400,2,"2,000",44,2002
합정,서울특별시 마포구 합정동,436-19,젤라빌리지,37.5477846,126.9095636,전세,49.6800,3,"30,000",0,1992
합정,서울특별시 마포구 합정동,434-21,영성주택,37.5477846,126.9095636,전세,60.0000,-1,"18,900",0,1997
합정,서울특별시 마포구 합정동,393-16,현대빌라,37.5477846,126.9095636,전세,58.7200,4,"27,500",0,1995
합정,서울특별시 마포구 합정동,358-1,신화그린빌라2,37.5477846,126.9095636,월세,54.4300,1,"6,000",100,1993
성수,서울특별시 성동구 성수동2가,289-162,대명아트빌,37.54048,127.05601,월세,28.6600,3,"23,110",5,2020
성수,서울특별시 성동구 성수동1가,13-266,서울숲무지개,37.5435,127.03742,월세,18.0300,7,"25,000",25,2023
성수,서울특별시 성동구 성수동1가,656-1805,영동주택3동,37.5435,127.03742,전세,36.5400,2,"21,878",0,1990
왕십리,서울특별시 성동구 도선동,314,로젠빌,37.56322,127.03311,월세,14.1700,2,"13,900",8,2012
홍대,서울특별시 마포구 상수동,322-7,(322-7),37.54743,126.92473,전세,19.9600,3,"16,000",0,2008
신촌,서울특별시 서대문구 창천동,4-121,(4-121),37.5587663,126.9342407,월세,11.4800,3,300,45,1983
신촌,서울특별시 서대문구 창천동,418,오즈빌,37.5587663,126.9342407,월세,13.8500,3,500,65,2011
수유,서울특별시 강북구 수유동,472-358,아가페하우스,37.636597,127.0043825,월세,18.0800,4,500,55,2017
수유,서울특별시 강북구 수유동,433-9,한아름그린빌라,37.636597,127.0043825,월세,51.8200,2,"13,000",20,1996
노원,서울특별시 노원구 상계동,1017-1,양지쉐르빌,37.66727,127.07242,전세,59.7300,4,"28,759",0,2020
수유,서울특별시 강북구 수유동,130-29,설악빌라트12차,37.636597,127.0043825,월세,49.4000,3,"13,000",23,2003
상도,서울특별시 동작구 상도동,56-71,무지개빌라,37.4988159,126.9441045,전세,41.2700,-1,"8,400",0,1992
수유,서울특별시 강북구 수유동,435-24,은진하이빌(435-24),37.636597,127.0043825,월세,63.6250,2,"2,000",80,2008
수유,서울특별시 강북구 수유동,252-161,청호캐스빌,37.636597,127.0043825,월세,39.7300,2,"1,000",135,2012
역삼,서울특별시 강남구 역삼동,781-16,스타빌,37.49988,127.03856,월세,29.4000,4,"1,000",95,2002
노원,서울특별시 노원구 상계동,1053,시온빌라트,37.66727,127.07242,전세,55.1900,2,"25,953",0,2021
건대입구,서울특별시 광진구 구의동,234-10,노블2,37.5444896,127.0874678,월세,45.4500,5,"23,750",28,2015
건대입구,서울특별시 광진구 구의동,234-10,노블2,37.5444896,127.0874678,월세,45.4500,5,"23,750",28,2015
노원,서울특별시 노원구 상계동,1053,시온빌라트,37.66727,127.07242,전세,55.1900,2,"25,953",0,2021
건대입구,서울특별시 광진구 구의동,234-10,노블2,37.5444896,127.0874678,월세,45.4500,5,"23,750",28,2015
건대입구,서울특별시 광진구 구의동,642-3,구의동에코하임,37.5444896,127.0874678,월세,28.0700,4,"3,000",105,2023
역삼,서울특별시 강남구 역삼동,781-24,(781-24),37.49988,127.03856,월세,29.2800,3,"1,000",65,2003
상도,서울특별시 동작구 상도동,283-187,청화빌라가동,37.4988159,126.9441045,월세,40.3000,1,"14,800",10,1989
신림,서울특별시 관악구 신림동,1531,유인빌딩,37.486897,126.928177,전세,25.9750,3,"19,400",0,2019
신림,서울특별시 관악구 신림동,768-2,쌍용프라임(768-24),37.486897,126.928177,월세,35.0600,2,500,20,2014
신림,서울특별시 관악구 신림동,464-3,목원,37.486897,126.928177,월세,16.2400,3,"1,000",57,2013
신림,서울특별시 관악구 신림동,10-584,(10-584),37.486897,126.928177,월세,109.6600,1,"2,000",58,2006
신림,서울특별시 관악구 신림동,1556-35,(1556-35),37.486897,126.928177,월세,43.8300,3,"13,000",30,1993
상도,서울특별시 동작구 상도동,290-56,현대빌라(290-56),37.4988159,126.9441045,전세,33.4500,2,"13,000",0,1991
홍대,서울특별시 마포구 동교동,147-40,(147-40),37.5571419,126.9261901,월세,45.8900,3,"20,000",70,2001
홍대,서울특별시 마포구 동교동,147-40,(147-40),37.5571419,126.9261901,월세,45.8900,3,"20,000",70,2001
노원,서울특별시 노원구 중계동,75-20,궁전빌라,37.6509815,127.0810259,전세,45.9300,4,"11,990",0,1997
상도,서울특별시 동작구 상도동,7-24,미성렉스빌,37.4988159,126.9441045,전세,73.8400,3,"45,000",0,2008
역삼,서울특별시 강남구 역삼동,778-13,더프라나역삼,37.49988,127.03856,전세,29.9700,2,"37,900",0,2021
역삼,서울특별시 강남구 역삼동,794-23,마이플레이스(794-23),37.49988,127.03856,월세,43.0600,6,"47,000",20,2019
합정,서울특별시 마포구 합정동,453-15,한강에듀포레B동,37.5477846,126.9095636,월세,27.8000,3,"7,000",137,2021
역삼,서울특별시 강남구 역삼동,698-26,더원스타빌,37.49988,127.03856,월세,29.6600,3,"1,000",141,2017
합정,서울특별시 마포구 합정동,453-15,한강에듀포레B동,37.5477846,126.9095636,월세,27.8000,3,"7,000",137,2021
성수,서울특별시 성동구 성수동2가,333-25,오렌지빌,37.54048,127.05601,전세,69.6600,3,"23,000",0,2002
성수,서울특별시 성동구 성수동2가,321-52,(321-52),37.54048,127.05601,월세,26.3400,2,"7,500",59,2012
신촌,서울특별시 서대문구 대현동,90-42,이대다올노블리움2차(에이동),37.56058,126.94496,월세,22.1000,7,"1,000",110,2018
합정,서울특별시 마포구 합정동,198-6,더하우스5차,37.5477846,126.9095636,월세,30.0600,2,"19,000",20,2007
합정,서울특별시 마포구 합정동,458-2,청송빌라,37.5477846,126.9095636,전세,33.9900,1,"19,000",0,1986
신촌,서울특별시 서대문구 창천동,100-127,(100-127),37.5587663,126.9342407,월세,14.7900,2,"1,000",72,2018
신촌,서울특별시 서대문구 창천동,90-55,(90-55),37.5587663,126.9342407,월세,12.8700,4,"2,500",38,2011
왕십리,서울특별시 성동구 행당동,299-9,화원빌라트,37.55783,127.03571,전세,48.8400,3,"24,255",0,1997
성수,서울특별시 성동구 성수동1가,656-329,자양빌라,37.5435,127.03742,전세,67.3500,1,"35,000",0,1987
역삼,서울특별시 강남구 역삼동,690-36,HAUSTEMC,37.49988,127.03856,월세,15.6900,4,"2,000",42,2010
역삼,서울특별시 강남구 역삼동,723-22,초이스빌라(723-22),37.49988,127.03856,월세,35.6400,4,"5,000",65,2002
노원,서울특별시 노원구 월계동,855-2,한성빌라,37.6298479,127.0541062,월세,32.8200,2,"10,000",10,1988
안암,서울특별시 성북구 안암동5가,103-25,대륜빌딩,37.5887938,127.0300906,월세,14.0000,5,"1,000",71,2019
안암,서울특별시 성북구 안암동4가,15-5,MAIBAUM안암,37.58079,127.02558,월세,12.6800,2,"2,500",29,2011
안암,서울특별시 성북구 안암동2가,68,화이트빌,37.58616,127.02271,월세,24.5700,3,"5,000",85,2014
합정,서울특별시 마포구 합정동,360-22,동삼주택(360-22),37.5477846,126.9095636,전세,37.5900,-1,"15,000",0,1988
안암,서울특별시 성북구 안암동1가,87-1,성종그린빌,37.58774,127.02097,월세,41.5000,2,"10,000",60,2001
합정,서울특별시 마포구 합정동,358-26,신화그린빌라1,37.5477846,126.9095636,전세,48.0500,2,"28,000",0,1993
홍대,서울특별시 마포구 동교동,147-40,(147-40),37.5571419,126.9261901,월세,45.8900,3,"20,000",70,2001
건대입구,서울특별시 광진구 자양동,663-18,파랑새빌라(663-18),37.5316905,127.0749477,월세,59.8300,5,"13,000",76,2002
건대입구,서울특별시 광진구 자양동,609-20,(609-20),37.5316905,127.0749477,월세,33.7800,2,"6,000",49,2013
건대입구,서울특별시 광진구 자양동,637-13,주명그린빌,37.5316905,127.0749477,전세,48.0300,3,"36,300",0,2015
건대입구,서울특별시 광진구 자양동,52-89,미산빌8차,37.5316905,127.0749477,월세,16.4400,5,"1,000",70,2021
건대입구,서울특별시 광진구 자양동,16-39,(16-39),37.5316905,127.0749477,전세,28.3400,6,"30,000",0,2026
홍대,서울특별시 마포구 서교동,485-14,영진,37.5550711,126.9238244,월세,45.6200,2,"1,000",75,1971
홍대,서울특별시 마포구 서교동,484-34,서교그린빌라,37.5550711,126.9238244,전세,57.4400,2,"28,000",0,1996
노원,서울특별시 노원구 공릉동,621-1,수정아트,37.6302152,127.0872902,월세,19.9500,3,"5,500",16,2011
노원,서울특별시 노원구 공릉동,609-55,(609-55),37.6302152,127.0872902,월세,15.3400,2,"1,000",60,2012
노원,서울특별시 노원구 공릉동,415-82,(415-82),37.6302152,127.0872902,월세,24.0000,3,"1,000",50,2015
성수,서울특별시 성동구 성수동1가,685-251,다솜가,37.5435,127.03742,전세,33.9700,4,"21,500",0,2001
성수,서울특별시 성동구 성수동1가,685-251,다솜가,37.5435,127.03742,전세,33.9700,4,"21,500",0,2001
역삼,서울특별시 강남구 역삼동,661-13,리치빌,37.49988,127.03856,전세,27.7800,4,"18,500",0,2003
역삼,서울특별시 강남구 역삼동,663-6,심산하우스,37.49988,127.03856,월세,33.0200,-1,150,90,2002
건대입구,서울특별시 광진구 화양동,24-6,(24-6),37.54408,127.06895,전세,21.2800,5,"8,925",0,2013
건대입구,서울특별시 광진구 화양동,32-20,보나하임,37.54408,127.06895,월세,24.7200,5,"1,000",62,2016
사당,서울특별시 동작구 사당동,309-30,화이트빌(309-30),37.48508,126.9704949,월세,31.6700,3,"20,000",40,2014
상도,서울특별시 동작구 상도동,214-148,한강빌라,37.4988159,126.9441045,전세,32.8800,4,"15,600",0,1992
상도,서울특별시 동작구 상도동,335-22,아진빌라,37.4988159,126.9441045,월세,68.2500,1,"21,500",65,1997
상도,서울특별시 동작구 상도동,256-192,그린피아빌(256-192),37.4988159,126.9441045,월세,49.4800,5,"19,000",45,2007
상도,서울특별시 동작구 상도동,507-3,제이플러스,37.4988159,126.9441045,월세,12.3950,4,"1,000",52,2013
상도,서울특별시 동작구 상도동,283-41,해피하우스(283-41),37.4988159,126.9441045,전세,42.8500,4,"29,300",0,2015
상도,서울특별시 동작구 상도동,356-4,이에스하임8차,37.4988159,126.9441045,전세,46.1500,3,"34,600",0,2018
상도,서울특별시 동작구 상도동,227-1,대흥미소가29차(A동),37.4988159,126.9441045,전세,29.9000,4,"24,570",0,2020
상도,서울특별시 동작구 상도동,335-155,광채빌라,37.4988159,126.9441045,월세,31.1400,3,"2,997",31,2024
역삼,서울특별시 강남구 역삼동,783-11,자인웰리움,37.49988,127.03856,전세,47.1600,5,"45,000",0,2016
역삼,서울특별시 강남구 역삼동,690-42,아이힐2,37.49988,127.03856,전세,29.9700,3,"31,000",0,2016
역삼,서울특별시 강남구 역삼동,690-42,아이힐2,37.49988,127.03856,월세,29.9000,2,"30,000",10,2016
역삼,서울특별시 강남구 역삼동,780-46,역삼다산빌라,37.49988,127.03856,월세,12.8600,5,"15,000",19,2016
역삼,서울특별시 강남구 역삼동,660-27,더플레이스,37.49988,127.03856,월세,29.9500,2,"3,000",187,2019
역삼,서울특별시 강남구 역삼동,798-1,더힐,37.49988,127.03856,월세,28.9600,3,"43,000",10,2021
사당,서울특별시 동작구 사당동,419-1,(419-1),37.48508,126.9704949,전세,31.8700,3,"39,500",0,2018
사당,서울특별시 동작구 사당동,300-12,삼정,37.48508,126.9704949,월세,50.5800,3,"3,000",125,2013
사당,서울특별시 동작구 사당동,281-1,은행하이츠빌라,37.48508,126.9704949,월세,28.9100,3,"1,000",75,1991
사당,서울특별시 동작구 사당동,178-2,서안A,37.48508,126.9704949,월세,62.4600,2,500,30,1985
건대입구,서울특별시 광진구 구의동,20-13,청목리츠빌,37.5444896,127.0874678,월세,48.8000,3,"11,000",58,2002
건대입구,서울특별시 광진구 구의동,649-7,다성파크빌리지,37.5444896,127.0874678,월세,47.0700,4,"16,500",55,1996
왕십리,서울특별시 성동구 행당동,19-90,(19-90),37.55783,127.03571,월세,16.7200,3,"8,000",35,2011
왕십리,서울특별시 성동구 행당동,300-1,푸른마을,37.55783,127.03571,전세,75.4700,3,"43,100",0,2002
건대입구,서울특별시 광진구 구의동,206-3,(206-3),37.5444896,127.0874678,월세,20.3800,3,940,64,2012
건대입구,서울특별시 광진구 구의동,257-40,자연S,37.5444896,127.0874678,월세,13.8400,3,"2,500",38,2013
건대입구,서울특별시 광진구 구의동,251-37,엘하우스,37.5444896,127.0874678,월세,28.6500,6,"25,000",10,2018
건대입구,서울특별시 광진구 자양동,226-25,(226-25),37.5316905,127.0749477,전세,50.6600,1,"27,500",0,1987
홍대,서울특별시 마포구 서교동,449-21,동궁빌라,37.5550711,126.9238244,월세,28.3900,2,"20,000",30,2012
공덕,서울특별시 마포구 공덕동,21-3,(21-3),37.549927,126.9592897,월세,14.2500,2,"12,000",7,2021
노원,서울특별시 노원구 공릉동,421-21,엘림오피스,37.6302152,127.0872902,월세,22.3600,3,"1,000",56,2012
노원,서울특별시 노원구 하계동,281,선경빌라,37.6382503,127.0738302,월세,84.9200,3,"30,000",16,1995
건대입구,서울특별시 광진구 화양동,1-1,퍼스트하우스,37.54408,127.06895,월세,29.9800,2,"3,000",50,2014
건대입구,서울특별시 광진구 화양동,32-2,모아빌,37.54408,127.06895,월세,29.4200,3,500,60,2016
건대입구,서울특별시 광진구 화양동,20-30,(20-30),37.54408,127.06895,월세,15.0400,9,"1,000",85,2021
노원,서울특별시 노원구 상계동,1096-8,리언하우스A,37.66727,127.07242,월세,66.3800,4,"15,000",40,2005
수유,서울특별시 강북구 수유동,130-65,연은팰리스(A동),37.636597,127.0043825,월세,52.9600,4,"3,000",80,2010
홍대,서울특별시 마포구 서교동,438-5,트인빌(438-5),37.5550711,126.9238244,월세,29.9500,3,"2,500",51,2003
신림,서울특별시 관악구 신림동,1668-29,체나콜빌,37.486897,126.928177,월세,29.6000,6,"5,000",106,2021
신림,서울특별시 관악구 신림동,530-2,메리트엠타워,37.486897,126.928177,월세,12.6000,9,"10,000",28,2019
신림,서울특별시 관악구 신림동,676-13,한나래A동,37.486897,126.928177,전세,52.1300,4,"23,000",0,2017
신림,서울특별시 관악구 신림동,511-27,센트레빌,37.486897,126.928177,월세,29.8300,4,"19,500",40,2016
신림,서울특별시 관악구 신림동,1481-18,성창빌라,37.486897,126.928177,월세,47.6500,2,"11,000",50,1991
신림,서울특별시 관악구 신림동,348-7,성덕빌라,37.486897,126.928177,전세,62.6400,3,"23,000",0,1996
노원,서울특별시 노원구 중계동,90-26,동신다가구(90-26),37.6509815,127.0810259,월세,47.2100,3,"11,000",60,1995
신설동,서울특별시 동대문구 신설동,45-2,로얄팰리스,37.5760544,127.0246657,전세,29.4200,5,"25,000",0,2018
노원,서울특별시 노원구 월계동,392-45,에이플러스빌,37.6298479,127.0541062,월세,17.0500,4,"1,000",40,2016
노원,서울특별시 노원구 월계동,402-55,태광B동(402-55),37.6298479,127.0541062,전세,54.6000,1,"18,000",0,1989
역삼,서울특별시 강남구 역삼동,692-26,(692-26),37.49988,127.03856,월세,30.7800,3,300,100,2001
역삼,서울특별시 강남구 역삼동,774-21,우림레스빌,37.49988,127.03856,전세,63.2100,2,"42,000",0,2001
역삼,서울특별시 강남구 역삼동,677-8,디엔에스리치빌,37.49988,127.03856,월세,19.1900,9,"10,000",35,2013
역삼,서울특별시 강남구 역삼동,827-72,해오름빌,37.49988,127.03856,월세,14.4000,3,500,78,2013
합정,서울특별시 마포구 합정동,81-26,행복다세대주택,37.5477846,126.9095636,전세,42.6900,3,"35,000",0,2018
합정,서울특별시 마포구 합정동,453-3,진성리버빌,37.5477846,126.9095636,월세,14.8200,2,500,41,2010
역삼,서울특별시 강남구 역삼동,778-7,제이원빌,37.49988,127.03856,월세,29.9800,3,"27,300",13,2014
건대입구,서울특별시 광진구 구의동,207-3,주함해븐빌B동,37.5444896,127.0874678,월세,74.9100,3,"34,000",20,2008
건대입구,서울특별시 광진구 구의동,30-36,태영파크빌,37.5444896,127.0874678,월세,45.5400,3,"24,000",20,2010
건대입구,서울특별시 광진구 구의동,587-56,ElimVill(587-56),37.5444896,127.0874678,월세,41.0000,2,"25,000",25,2011
왕십리,서울특별시 성동구 행당동,302-1,에비뉴힐,37.55783,127.03571,전세,44.2200,4,"38,000",0,2019
공덕,서울특별시 마포구 신공덕동,6-3,신덕맨션,37.5447,126.95606,월세,80.0800,1,"2,000",120,1981
공덕,서울특별시 마포구 공덕동,112-6,피카소,37.549927,126.9592897,전세,29.1200,3,"26,000",0,2020
합정,서울특별시 마포구 합정동,433-33,진흥빌(433-33),37.5477846,126.9095636,월세,29.7900,3,"2,000",85,2010
합정,서울특별시 마포구 합정동,386-10,영화빌라,37.5477846,126.9095636,전세,48.0400,3,"30,000",0,1991
건대입구,서울특별시 광진구 화양동,20-33,예가,37.54408,127.06895,월세,22.4800,2,"14,000",6,2011
건대입구,서울특별시 광진구 화양동,35-68,해오름,37.54408,127.06895,월세,15.2400,2,"1,000",47,2012
건대입구,서울특별시 광진구 화양동,19-2,jw.cityvill1동,37.54408,127.06895,월세,13.0500,4,"2,000",48,2013
건대입구,서울특별시 광진구 화양동,37-30,Mamaison,37.54408,127.06895,월세,20.3600,5,"3,000",43,2015
건대입구,서울특별시 광진구 화양동,23-37,까사펠리즈화양,37.54408,127.06895,월세,27.9900,12,"5,000",170,2025
건대입구,서울특별시 광진구 화양동,23-37,까사펠리즈화양,37.54408,127.06895,월세,27.9900,9,"3,000",180,2025
신림,서울특별시 관악구 신림동,11-23,더베리타스,37.486897,126.928177,월세,24.4500,6,"5,000",130,2022
신림,서울특별시 관악구 신림동,1564-9,모닝힐(1564-9),37.486897,126.928177,전세,41.1500,5,"26,000",0,2016
신림,서울특별시 관악구 신림동,526-4,풍양빌딩,37.486897,126.928177,월세,23.9350,5,"5,000",32,2012
신림,서울특별시 관악구 신림동,255-179,현산푸른숲빌A동,37.486897,126.928177,전세,75.5600,4,"20,000",0,2009
신림,서울특별시 관악구 신림동,1680-12,행복이가득한집,37.486897,126.928177,월세,57.4200,2,"22,000",50,2003
신림,서울특별시 관악구 신림동,88-9,진우빌라,37.486897,126.928177,월세,23.5300,4,500,31,2002
역삼,서울특별시 강남구 역삼동,690-29,아람빌,37.49988,127.03856,월세,44.2200,2,"7,000",86,2001
역삼,서울특별시 강남구 역삼동,619,정암빌딩,37.49988,127.03856,월세,37.5600,3,"1,000",85,1999
역삼,서울특별시 강남구 역삼동,725-43,베첼하우스,37.49988,127.03856,월세,21.9500,2,400,182,2016
홍대,서울특별시 마포구 동교동,187-18,엘림빌라,37.5571419,126.9261901,월세,48.9100,2,"20,000",30,1993
사당,서울특별시 동작구 사당동,419-66,천조스테이,37.48508,126.9704949,전세,11.3500,4,"11,900",0,2021
사당,서울특별시 동작구 사당동,316-289,아크로하임A동,37.48508,126.9704949,전세,52.2600,2,"40,000",0,2018
사당,서울특별시 동작구 사당동,241-46,세영베스트빌(241-46),37.48508,126.9704949,전세,70.4600,5,"37,000",0,2003
사당,서울특별시 동작구 사당동,175-64,복음,37.48508,126.9704949,월세,51.5900,1,"12,000",30,1990
상도,서울특별시 동작구 상도동,159-223,상도힐,37.4988159,126.9441045,전세,27.7600,4,"11,500",0,2017
상도,서울특별시 동작구 상도동,33-6,드림캐슬(33-6),37.4988159,126.9441045,전세,51.3800,4,"34,000",0,2016
상도,서울특별시 동작구 상도동,154-14,(154-14),37.4988159,126.9441045,월세,41.3200,2,"1,000",95,2013
상도,서울특별시 동작구 상도동,279-440,서강파미에,37.4988159,126.9441045,전세,65.2700,2,"18,000",0,2009
상도,서울특별시 동작구 상도동,279-229,반석주택,37.4988159,126.9441045,월세,57.7000,1,"12,000",20,1996
상도,서울특별시 동작구 상도동,264-173,대동그린빌,37.4988159,126.9441045,월세,75.4500,3,"5,000",100,2002
상도,서울특별시 동작구 상도동,214-3,현대하이츠빌라(102동),37.4988159,126.9441045,월세,31.9800,-1,500,50,1990
신촌,서울특별시 서대문구 창천동,461,(461-0),37.5587663,126.9342407,월세,14.8600,4,"1,000",60,2011
홍대,서울특별시 마포구 상수동,336-10,세종빌리지2,37.54743,126.92473,전세,38.2700,3,"24,150",0,2008
